rating,,uniqueID,drugName,condition,review,rating,date,usefulCount
1,107967,161704,Remeron,Depression,"""I had taken Effexor XR for a year or so and wanted to see if there might be something else out there that may work better.  My doctor suggested Remeron.  Unfortunately I had a severe reaction on 2 separate occasions (6 months apart) after my first dose.  I had trouble falling asleep then could not get out of bed the whole day.  I also had very severe mood swings, to the extent of screaming at my small children when they asked a question too many times.  I had  terrible rage.  """,1,10-Jun-11,28
1,12250,208849,Belsomra,Insomnia,"""I have had chronic insomnia since about age 16, so approximately 15 years now.  I&#039;ve run the gamete from herbal supplements, OTC, antidepressants, anticonvulsants, hypnotics, sedatives, etc.  Literally, there hasn&#039;t been one I&#039;ve yet to try.  

Tried it at 5mg to ensure no next day drowsiness.  Absolutely 0 sleep...in fact, felt wired.  Tried again at 10mg, same experience. Tried at 15mg, couldn&#039;t fall asleep for 8 hours, but then did for about 2 and it was time to get up for work which was like zombie mode.  I&#039;m kind of glad this one didn&#039;t work out for me, as WITH insurance, it would&#039;ve cost me over $300, and the savings card with it only dropped it down to $90/month!  If you are going to try it, print out the free 10 day trial!""",1,18-Oct-16,17
1,141871,194274,Nebivolol,High Blood Pressure,"""I am presently taking Ziac (beta blocker with dyazide) for High Blood Pressure. Was going to try this but decided after reading reviews to stick to what I am on and try to lose weight. They all have side effects - I have gone through 10 drugs- been on this 10 years. Good luck to all.""",1,4-Oct-09,17
1,102155,33275,Microgestin Fe 1 / 20,Birth Control,"""I have been on this birth control for about a month and while I&#039;m aware that it&#039;s not long enough for the pill to really set in, I&#039;ve suffered major side effects that are important to know about. This pill is causing me to have a second period this month, and I&#039;m anemic, so it&#039;s making me feel extremely fatigued. It&#039;s also spiked very very severe depression and a loss of appetite.""",1,3-Nov-16,6
1,19537,78935,Livalo,High Cholesterol,"""I tried 2 different statins that caused me horrid pains while sleeping, and refused to use them again.  Insurance would not allow Livalo unless I suffered for at least 6 months with a cheaper statin. 

Doctor gave free samples to me, and I cut them in half to use.  Felt pain the first day used, and stopped med after 3 days. 

No different from cheaper statins.""",1,17-Mar-17,17
1,63868,19789,Pregabalin,ibromyalgia,"""I have been dealing with Fibromyalgia for many years and my doctor was so excited when Lyrica came out, like it was going to be the cure or something; but it did not help my FMS at all.  Not to mention, I had horrific fluid retention!  I couldn&#039;t wear normal shoes, my hands so swollen I couldn&#039;t get my wedding ring on.  The swelling lasted for a while even after I discontinued the medication.""",1,10-Nov-09,30
1,115804,61827,Xyzal,Allergic Rhinitis,"""OMG worst ever. I stocked up using all of the $5.00 off coupons and what a waste of money. I realize this year is double dose of pollen but this medicine didn&#039;t help. Gave me bad headaches and listless and tired.""",1,1-May-17,7
1,131611,95418,Otezla,Plaque Psoriasis,"""Went on starter pack of Otezla.  Am on second week now and hands are again horrible, swelling splitting open and bleeding on almost every finger and one palm.  Have it on feet also but not nearly as bad.
I am trying to hang on to see if it will turn around.  I did have headache and diarrhea last week, eating more before taking it.  I am back on tapering dose of Prednisone to help with the horrible symptoms.  Trying to last a month with Otezla to see if it will, in fact, work for me, but trying to go on trips or be seen out and about is not easy when everyone focuses on your hands and their leprosy-like appearance.  Luckily my work friends are very supportive, even bringing in lotions they made and holistic medicines for me.""",1,20-Jun-16,14
1,69652,94029,Trintellix,Depression,"""never again vomited so much after taking it and still feel sick""",1,6-Oct-16,19
1,58034,83637,Cobicistat / darunavir,HIV Infection,"""This made me break out in broken blood vessels that became swollen. My lower extremities began swelling up first, I had had issues with swelling in my legs before so I though that was it, but it became much worse than I had ever experienced. It spread to my arms. I got red and blotchy and itchy. At that time after a week and a half of misery, I realized it was the drug. My previous treatment worked fine, I don&#039;t know why they had me switch. I assume to try out the new drug. I&#039;ve learne my lesson &quot;if it ain&#039;t broke don&#039;t fix it&quot;""",1,26-Nov-15,5
1,124716,138288,Orthovisc,Osteoarthritis,"""The pain has got worse in both knees I have a hard time walking, standing even sitting too long. I wake up thru the night in pain I had only small amount of back pain thru the injection and some headaches which all stop 2/3 days after injection. But the pain  has been going on for 6 weeks  with  no relief""",1,15-Nov-15,24
1,97182,179563,Adapalene / benzoyl peroxide,Acne,"""I had mild acne and then took this because my doctor said accutane was too bad for me.

After about 2 weeks my face was beat red and burned like crazy then I broke out like ten times worse than before and my whole face was covered and it was horrible. I stuck with it for like 2 more weeks and it just got worse. 

I switched to accutane and I&#039;m 3 months in and my face is doing really well. I recommend accutane, I don&#039;t feel depressed and the only side effect I&#039;ve gotten is dry lips.""",1,8-May-17,4
1,85110,164389,Diclofenac,Osteoarthritis,"""It doesn&#039;t do me a bit of good.""",1,14-Sep-16,8
1,76508,112288,Gabapentin,ibromyalgia,"""The nerves in my legs are aching and so is my back. Doctor put me on Gabapenten. I took one pill that night and had nightmares all night then  the next day I was a zombie I could not make any decisions at all and my head was ready to explode. Also I started getting hot spots on my hand, foot and arm. I cannot and will not recommend this medication to anyone! Call the Doctor he told me to not take it any more!""",1,2-Jan-17,20
1,128944,3062,Nitrofurantoin,Urinary Tract Infection,"""Avoid this medication AT ALL COSTS! Although it may not cause side effects for some, I was one of the many unlucky ones who experienced terrible problems. I have never had a problem with any antibiotics except Sulfa drugs before, but this medication left me nauseated, vomiting, dealing with chills for hours, shaking so hard I couldn&#039;t move, and with a terrible headache. I haven&#039;t taken a dose in 12 hours (with my doctor&#039;s suggestion), and the headache is just now going away. It took about 8 hours for the shaking to stop. At one point it was so bad that I thought I was going to have to go to the ER. I was only two doses in, as well. This was worse than the Sulfa reaction I had!""",1,26-May-17,8
1,125805,210184,Linzess,Irritable Bowel Syndrome,"""Dr precribed Linzess 290 for a 108 lb woman! 
Took it apart and lowered the dosage the first time and had horrible diarrhea, took it again with an even lower dose to see if that would help...now I have lower intestinal burning and pain???
Lower back and pelvic area are on fire? ??
Anyone else experience this!
(Apparently I can&#039;t do Linzess )""",1,13-Dec-16,16
1,84693,102344,Clindamycin / tretinoin,Acne,"""I do not recommend ziana at all. I have had a terrible experience. I applied ziana 2x, followed the instruction perfectly. I applied it Tuesday night at bedtime, I washed and dried my face and waited at least 30 minutes to apply a pea size amount to my face. Wednesday I woke up my face was red, but not bad. I applied again Wednesday night the exact same way. When I woke up Thursday morning my face had red blotches and was itchy. Was the day went on the my face got progressively worse. Red blotches, tiny blisters, skin peeling off, severe pain and stinging. I immediately stopped using ziana. Today is Saturday and my face has only continued getting worse. I went back to the dermatologist, got 2 scripts, my face is now bleeding.""",1,6-Feb-16,2
1,140746,31792,Miconazole,Vaginal Yeast Infection,"""this is my second time having a yeast infection the first time I used monistat and this time I tried this one. Its awful, minutes after I applied it I was extreamly itchy and there was a burning feeling. wouldn&#039;t recommend""",1,13-Oct-15,2
1,103474,20645,Nucynta,Pain,"""My doctor prescribed it when I developed an allergy to another medicine. After the first day brought no relief at all I called and was told that the medicine would take 3-5 days to work. Well it&#039;s day 8 now and absolutely no pain relief. I did get a really nasty headache.""",1,29-May-12,25
