Unnamed: 0,Sentence #,Word,POS,Tag
949,41.0,who,WP,O
950,41.0,dressed,VBD,O
951,41.0,as,IN,O
952,41.0,suicide,NN,O
953,41.0,bomber,NN,O
954,41.0,at,IN,O
955,41.0,a,DT,O
956,41.0,demonstration,NN,O
957,41.0,against,IN,O
958,41.0,the,DT,O
959,41.0,publication,NN,O
960,41.0,of,IN,O
961,41.0,cartoons,NNS,O
962,41.0,depicting,VBG,O
963,41.0,Islam,NNP,B-org
964,41.0,'s,POS,O
965,41.0,Prophet,NNP,B-per
966,41.0,Muhammad,NNP,I-per
967,41.0,.,.,O
968,42.0,Bedfordshire,NNP,B-gpe
969,42.0,police,NNS,O
970,42.0,said,VBD,O
971,42.0,Tuesday,NNP,B-tim
972,42.0,that,IN,O
973,42.0,Omar,NNP,B-per
974,42.0,Khayam,NNP,I-per
975,42.0,was,VBD,O
976,42.0,arrested,VBN,O
977,42.0,in,IN,O
978,42.0,Bedford,NNP,B-geo
979,42.0,for,IN,O
980,42.0,breaching,VBG,O
981,42.0,the,DT,O
982,42.0,conditions,NNS,O
983,42.0,of,IN,O
984,42.0,his,PRP$,O
985,42.0,parole,NN,O
986,42.0,.,.,O
987,43.0,Police,NNS,O
988,43.0,said,VBD,O
989,43.0,the,DT,O
990,43.0,British,NNP,B-org
991,43.0,Home,NNP,I-org
992,43.0,Office,NNP,I-org
993,43.0,sought,VBD,O
994,43.0,an,DT,O
995,43.0,investigation,NN,O
996,43.0,of,IN,O
997,43.0,Khayam,NNP,B-per
998,43.0,'s,POS,O
999,43.0,behavior,NN,O
1000,43.0,after,IN,O
1001,43.0,he,PRP,O
1002,43.0,was,VBD,O
1003,43.0,photographed,VBN,O
1004,43.0,last,JJ,O
1005,43.0,week,NN,O
1006,43.0,at,IN,O
1007,43.0,a,DT,O
1008,43.0,demonstration,NN,O
1009,43.0,dressed,VBN,O
1010,43.0,in,IN,O
1011,43.0,fatigues,NNS,O
1012,43.0,",",",",O
1013,43.0,a,DT,O
1014,43.0,black,JJ,O
1015,43.0,cap,NN,O
1016,43.0,",",",",O
1017,43.0,and,CC,O
1018,43.0,a,DT,O
1019,43.0,bulky,JJ,O
1020,43.0,belt,NN,O
1021,43.0,.,.,O
1022,44.0,A,DT,O
1023,44.0,Home,NNP,B-org
1024,44.0,Office,NNP,I-org
1025,44.0,spokesman,NN,O
1026,44.0,told,VBD,O
1027,44.0,the,DT,O
1028,44.0,Associated,NNP,B-org
1029,44.0,Press,NNP,I-org
1030,44.0,that,IN,O
1031,44.0,if,IN,O
1032,44.0,the,DT,O
1033,44.0,behavior,NN,O
1034,44.0,of,IN,O
1035,44.0,a,DT,O
1036,44.0,paroled,JJ,O
1037,44.0,offender,NN,O
1038,44.0,gives,VBZ,O
1039,44.0,cause,NN,O
1040,44.0,for,IN,O
1041,44.0,concern,NN,O
1042,44.0,",",",",O
1043,44.0,he,PRP,O
1044,44.0,can,MD,O
1045,44.0,be,VB,O
1046,44.0,sent,VBN,O
1047,44.0,back,RB,O
1048,44.0,to,TO,O
1049,44.0,prison,NN,O
1050,44.0,.,.,O
1051,45.0,The,DT,O
1052,45.0,AP,NNP,B-org
1053,45.0,also,RB,O
1054,45.0,reports,VBZ,O
1055,45.0,Khayam,NNP,B-per
1056,45.0,has,VBZ,O
1057,45.0,been,VBN,O
1058,45.0,on,IN,O
1059,45.0,parole,NN,O
1060,45.0,from,IN,O
1061,45.0,prison,NN,O
1062,45.0,since,IN,O
1063,45.0,last,JJ,O
1064,45.0,year,NN,O
1065,45.0,after,IN,O
1066,45.0,serving,VBG,O
1067,45.0,half,PDT,O
1068,45.0,his,PRP$,O
1069,45.0,six-year,JJ,O
1070,45.0,sentence,NN,O
1071,45.0,for,IN,O
1072,45.0,drug,NN,O
1073,45.0,dealing,NN,O
1074,45.0,.,.,O
1075,46.0,Pakistani,JJ,B-gpe
1076,46.0,officials,NNS,O
1077,46.0,say,VBP,O
1078,46.0,unidentified,JJ,O
1079,46.0,gunmen,NNS,O
1080,46.0,have,VBP,O
1081,46.0,killed,VBN,O
1082,46.0,three,CD,O
1083,46.0,people,NNS,O
1084,46.0,",",",",O
1085,46.0,including,VBG,O
1086,46.0,a,DT,O
1087,46.0,former,JJ,O
1088,46.0,government,NN,O
1089,46.0,minister,NN,O
1090,46.0,",",",",O
1091,46.0,in,IN,O
1092,46.0,a,DT,O
1093,46.0,semi-autonomous,JJ,O
1094,46.0,tribal,JJ,O
1095,46.0,region,NN,O
1096,46.0,bordering,VBG,O
1097,46.0,Afghanistan,NNP,B-geo
1098,46.0,.,.,O
1099,47.0,The,DT,O
1100,47.0,officials,NNS,O
1101,47.0,say,VBP,O
1102,47.0,prominent,JJ,O
1103,47.0,tribal,JJ,O
1104,47.0,leader,NN,O
1105,47.0,Malik,NNP,B-per
1106,47.0,Faridullah,NNP,I-per
1107,47.0,Khan,NNP,I-per
1108,47.0,was,VBD,O
1109,47.0,traveling,VBG,O
1110,47.0,in,IN,O
1111,47.0,South,NNP,B-geo
1112,47.0,Waziristan,NNP,I-geo
1113,47.0,Sunday,NNP,B-tim
1114,47.0,when,WRB,O
1115,47.0,his,PRP$,O
1116,47.0,vehicle,NN,O
1117,47.0,was,VBD,O
1118,47.0,ambushed,VBN,O
1119,47.0,in,IN,O
1120,47.0,the,DT,O
1121,47.0,Kani,NNP,B-geo
1122,47.0,Wam,NNP,I-geo
1123,47.0,area,NN,O
1124,47.0,.,.,O
1125,48.0,His,PRP$,O
1126,48.0,driver,NN,O
1127,48.0,and,CC,O
1128,48.0,a,DT,O
1129,48.0,tribal,JJ,O
1130,48.0,elder,NN,O
1131,48.0,were,VBD,O
1132,48.0,also,RB,O
1133,48.0,killed,VBN,O
1134,48.0,.,.,O
1135,49.0,No,DT,O
1136,49.0,one,NN,O
1137,49.0,has,VBZ,O
1138,49.0,claimed,VBN,O
1139,49.0,responsibility,NN,O
1140,49.0,for,IN,O
1141,49.0,the,DT,O
1142,49.0,killings,NNS,O
1143,49.0,.,.,O
1144,50.0,The,DT,O
1145,50.0,ambush,NN,O
1146,50.0,came,VBD,O
1147,50.0,a,DT,O
1148,50.0,day,NN,O
1149,50.0,after,IN,O
1150,50.0,a,DT,O
1151,50.0,commander,NN,O
1152,50.0,of,IN,O
1153,50.0,Pakistani,JJ,B-gpe
1154,50.0,troops,NNS,O
1155,50.0,said,VBD,O
1156,50.0,the,DT,O
1157,50.0,army,NN,O
1158,50.0,has,VBZ,O
1159,50.0,almost,RB,O
1160,50.0,completely,RB,O
1161,50.0,eliminated,VBN,O
1162,50.0,militants,NNS,O
1163,50.0,in,IN,O
1164,50.0,South,NNP,B-geo
1165,50.0,Waziristan,NNP,I-geo
1166,50.0,.,.,O
1167,51.0,The,DT,O
1168,51.0,area,NN,O
1169,51.0,became,VBD,O
1170,51.0,a,DT,O
1171,51.0,refuge,NN,O
1172,51.0,for,IN,O
1173,51.0,many,JJ,O
1174,51.0,al-Qaida,NNP,B-org
1175,51.0,and,CC,O
1176,51.0,Taleban,NNP,B-org
1177,51.0,fighters,NNS,O
1178,51.0,after,IN,O
1179,51.0,the,DT,O
1180,51.0,Taleban,NNP,B-org
1181,51.0,government,NN,O
1182,51.0,was,VBD,O
1183,51.0,ousted,VBN,O
1184,51.0,in,IN,O
1185,51.0,Afghanistan,NNP,B-geo
1186,51.0,in,IN,O
1187,51.0,2001,CD,B-tim
1188,51.0,.,.,O
1189,52.0,A,DT,O
1190,52.0,senior,JJ,O
1191,52.0,Pakistani,JJ,B-gpe
1192,52.0,military,JJ,O
1193,52.0,official,NN,O
1194,52.0,says,VBZ,O
1195,52.0,Pakistan,NNP,B-gpe
1196,52.0,wants,VBZ,O
1197,52.0,to,TO,O
1198,52.0,put,VB,O
1199,52.0,what,WP,O
1200,52.0,he,PRP,O
1201,52.0,calls,VBZ,O
1202,52.0,the,DT,O
1203,52.0,"""",``,O
1204,52.0,sordid,JJ,O
1205,52.0,chapter,NN,O
1206,52.0,"""",``,O
1207,52.0,of,IN,O
1208,52.0,proliferation,NN,O
1209,52.0,by,IN,O
1210,52.0,one,CD,O
1211,52.0,of,IN,O
1212,52.0,its,PRP$,O
1213,52.0,top,JJ,O
1214,52.0,scientists,NNS,O
1215,52.0,behind,IN,O
1216,52.0,it,PRP,O
1217,52.0,and,CC,O
1218,52.0,build,VB,O
1219,52.0,civilian,JJ,O
1220,52.0,nuclear,JJ,O
1221,52.0,ties,NNS,O
1222,52.0,with,IN,O
1223,52.0,the,DT,O
1224,52.0,United,NNP,B-gpe
1225,52.0,States,NNPS,I-gpe
1226,52.0,.,.,O
1227,53.0,But,CC,O
1228,53.0,he,PRP,O
1229,53.0,says,VBZ,O
1230,53.0,Pakistan,NNP,B-gpe
1231,53.0,is,VBZ,O
1232,53.0,not,RB,O
1233,53.0,ready,JJ,O
1234,53.0,to,TO,O
1235,53.0,make,VB,O
1236,53.0,the,DT,O
1237,53.0,nuclear,JJ,O
1238,53.0,scientist,NN,O
1239,53.0,",",",",O
1240,53.0,Abdul,NNP,B-per
1241,53.0,Qadeer,NNP,I-per
1242,53.0,Khan,NNP,I-per
1243,53.0,",",",",O
1244,53.0,available,JJ,O
1245,53.0,for,IN,O
1246,53.0,direct,JJ,O
1247,53.0,questioning,VBG,O
1248,53.0,over,IN,O
1249,53.0,his,PRP$,O
1250,53.0,sale,NN,O
1251,53.0,of,IN,O
1252,53.0,nuclear,JJ,O
1253,53.0,parts,NNS,O
1254,53.0,and,CC,O
1255,53.0,secrets,NNS,O
1256,53.0,to,IN,O
1257,53.0,states,NNS,O
1258,53.0,including,VBG,O
1259,53.0,Iran,NNP,B-gpe
1260,53.0,",",",",O
1261,53.0,Libya,NNP,B-gpe
1262,53.0,and,CC,O
1263,53.0,North,NNP,B-gpe
1264,53.0,Korea,NNP,I-gpe
1265,53.0,.,.,O
1266,54.0,He,PRP,O
1267,54.0,said,VBD,O
1268,54.0,there,EX,O
1269,54.0,are,VBP,O
1270,54.0,reasons,NNS,O
1271,54.0,of,IN,O
1272,54.0,national,JJ,O
1273,54.0,sensitivities,NNS,O
1274,54.0,for,IN,O
1275,54.0,not,RB,O
1276,54.0,making,VBG,O
1277,54.0,him,PRP,O
1278,54.0,available,JJ,O
1279,54.0,.,.,O
1280,55.0,The,DT,O
1281,55.0,Pakistani,JJ,B-gpe
1282,55.0,official,NN,O
1283,55.0,was,VBD,O
1284,55.0,giving,VBG,O
1285,55.0,a,DT,O
1286,55.0,background,NN,O
1287,55.0,briefing,NN,O
1288,55.0,to,TO,O
1289,55.0,a,DT,O
1290,55.0,small,JJ,O
1291,55.0,group,NN,O
1292,55.0,of,IN,O
1293,55.0,reporters,NNS,O
1294,55.0,in,IN,O
1295,55.0,Washington,NNP,B-geo
1296,55.0,.,.,O
1297,56.0,Khan,NNP,B-per
1298,56.0,admitted,VBD,O
1299,56.0,in,IN,O
1300,56.0,2004,CD,B-tim
1301,56.0,that,IN,O
1302,56.0,he,PRP,O
1303,56.0,operated,VBD,O
1304,56.0,a,DT,O
1305,56.0,worldwide,JJ,O
1306,56.0,clandestine,NN,O
1307,56.0,network,NN,O
1308,56.0,to,TO,O
1309,56.0,sell,VB,O
1310,56.0,nuclear,JJ,O
1311,56.0,technology,NN,O
1312,56.0,in,IN,O
1313,56.0,the,DT,O
1314,56.0,black,JJ,O
1315,56.0,market,NN,O
1316,56.0,.,.,O
1317,57.0,He,PRP,O
1318,57.0,was,VBD,O
1319,57.0,placed,VBN,O
1320,57.0,under,IN,O
1321,57.0,house,NN,O
1322,57.0,arrest,NN,O
1323,57.0,in,IN,O
1324,57.0,Islamabad,NNP,B-geo
1325,57.0,",",",",O
1326,57.0,but,CC,O
1327,57.0,not,RB,O
1328,57.0,jailed,VBN,O
1329,57.0,because,IN,O
1330,57.0,he,PRP,O
1331,57.0,is,VBZ,O
1332,57.0,considered,VBN,O
1333,57.0,the,DT,O
1334,57.0,father,NN,O
1335,57.0,of,IN,O
1336,57.0,Pakistan,NNP,B-geo
1337,57.0,'s,POS,O
1338,57.0,nuclear,JJ,O
1339,57.0,bomb,NN,O
1340,57.0,.,.,O
1341,58.0,U.S.,NNP,B-gpe
1342,58.0,Army,NNP,B-org
1343,58.0,officials,NNS,O
1344,58.0,said,VBD,O
1345,58.0,Wednesday,NNP,B-tim
1346,58.0,that,IN,O
1347,58.0,they,PRP,O
1348,58.0,will,MD,O
1349,58.0,not,RB,O
1350,58.0,renew,VB,O
1351,58.0,a,DT,O
1352,58.0,controversial,JJ,O
1353,58.0,multi-billion,JJ,O
1354,58.0,dollar,NN,O
1355,58.0,contract,NN,O
1356,58.0,with,IN,O
1357,58.0,the,DT,O
1358,58.0,Halliburton,NNP,B-org
1359,58.0,company,NN,O
1360,58.0,to,TO,O
1361,58.0,provide,VB,O
1362,58.0,logistical,JJ,O
1363,58.0,support,NN,O
1364,58.0,to,IN,O
1365,58.0,U.S.,NNP,B-gpe
1366,58.0,troops,NNS,O
1367,58.0,in,IN,O
1368,58.0,Iraq,NNP,B-geo
1369,58.0,and,CC,O
1370,58.0,elsewhere,RB,O
1371,58.0,.,.,O
1372,59.0,Halliburton,NNP,B-org
1373,59.0,has,VBZ,O
1374,59.0,been,VBN,O
1375,59.0,providing,VBG,O
1376,59.0,a,DT,O
1377,59.0,long,JJ,O
1378,59.0,list,NN,O
1379,59.0,of,IN,O
1380,59.0,services,NNS,O
1381,59.0,",",",",O
1382,59.0,from,IN,O
1383,59.0,meals,NNS,O
1384,59.0,to,TO,O
1385,59.0,communication,NN,O
1386,59.0,",",",",O
1387,59.0,for,IN,O
1388,59.0,the,DT,O
1389,59.0,military,NN,O
1390,59.0,for,IN,O
1391,59.0,several,JJ,O
1392,59.0,years,NNS,O
1393,59.0,.,.,O
1394,60.0,Critics,NNS,O
1395,60.0,of,IN,O
1396,60.0,Halliburton,NNP,B-org
1397,60.0,include,VBP,O
1398,60.0,auditors,NNS,O
1399,60.0,and,CC,O
1400,60.0,congressional,JJ,O
1401,60.0,Democrats,NNS,O
1402,60.0,.,.,O
1403,61.0,They,PRP,O
1404,61.0,say,VBP,O
1405,61.0,the,DT,O
1406,61.0,company,NN,O
1407,61.0,has,VBZ,O
1408,61.0,produced,VBN,O
1409,61.0,some,DT,O
1410,61.0,shoddy,JJ,O
1411,61.0,work,NN,O
1412,61.0,and,CC,O
1413,61.0,charges,VBZ,O
1414,61.0,too,RB,O
1415,61.0,much,JJ,O
1416,61.0,money,NN,O
1417,61.0,.,.,O
1418,62.0,The,DT,O
1419,62.0,company,NN,O
1420,62.0,strongly,RB,O
1421,62.0,denies,VBZ,O
1422,62.0,the,DT,O
1423,62.0,allegations,NNS,O
1424,62.0,.,.,O
1425,63.0,When,WRB,O
1426,63.0,the,DT,O
1427,63.0,huge,JJ,O
1428,63.0,contract,NN,O
1429,63.0,is,VBZ,O
1430,63.0,put,VBN,O
1431,63.0,out,RP,O
1432,63.0,for,IN,O
1433,63.0,re-bidding,NN,O
1434,63.0,",",",",O
1435,63.0,several,JJ,O
1436,63.0,companies,NNS,O
1437,63.0,will,MD,O
1438,63.0,get,VB,O
1439,63.0,a,DT,O
1440,63.0,chance,NN,O
1441,63.0,to,TO,O
1442,63.0,compete,VB,O
1443,63.0,for,IN,O
1444,63.0,portions,NNS,O
1445,63.0,of,IN,O
1446,63.0,the,DT,O
1447,63.0,work,NN,O
1448,63.0,.,.,O
1449,64.0,Representatives,NNS,O
1450,64.0,from,IN,O
1451,64.0,the,DT,O
1452,64.0,Asia,NNP,B-org
1453,64.0,Pacific,NNP,I-org
1454,64.0,Economic,NNP,I-org
1455,64.0,Cooperation,NNP,I-org
1456,64.0,Business,NNP,I-org
1457,64.0,Advisory,NNP,I-org
1458,64.0,Council,NNP,I-org
1459,64.0,are,VBP,O
1460,64.0,holding,VBG,O
1461,64.0,meetings,NNS,O
1462,64.0,this,DT,O
1463,64.0,week,NN,O
1464,64.0,to,TO,O
1465,64.0,finalize,VB,O
1466,64.0,their,PRP$,O
1467,64.0,annual,JJ,O
1468,64.0,report,NN,O
1469,64.0,for,IN,O
1470,64.0,APEC,NNP,B-org
1471,64.0,leaders,NNS,O
1472,64.0,who,WP,O
1473,64.0,will,MD,O
1474,64.0,hold,VB,O
1475,64.0,a,DT,O
1476,64.0,summit,NN,O
1477,64.0,on,IN,O
1478,64.0,September,NNP,B-tim
1479,64.0,8,CD,I-tim
1480,64.0,and,CC,O
1481,64.0,9,CD,B-tim
1482,64.0,.,.,O
1483,65.0,VOA,NNP,B-org
1484,65.0,'s,POS,O
1485,65.0,Nancy-Amelia,NNP,B-per
1486,65.0,Collins,NNP,I-per
1487,65.0,reports,VBZ,O
1488,65.0,from,IN,O
1489,65.0,Sydney,NNP,B-geo
1490,65.0,.,.,O
1491,66.0,Energy,NN,O
1492,66.0,",",",",O
1493,66.0,security,NN,O
1494,66.0,",",",",O
1495,66.0,climate,NN,O
1496,66.0,change,NN,O
1497,66.0,",",",",O
1498,66.0,the,DT,O
1499,66.0,World,NNP,B-org
1500,66.0,Trade,NNP,I-org
1501,66.0,Organization,NNP,I-org
1502,66.0,'s,POS,O
1503,66.0,stalled,VBN,O
1504,66.0,negotiations,NNS,O
1505,66.0,",",",",O
1506,66.0,and,CC,O
1507,66.0,investment,NN,O
1508,66.0,are,VBP,O
1509,66.0,all,DT,O
1510,66.0,expected,VBN,O
1511,66.0,to,TO,O
1512,66.0,be,VB,O
1513,66.0,among,IN,O
1514,66.0,the,DT,O
1515,66.0,major,JJ,O
1516,66.0,topics,NNS,O
1517,66.0,in,IN,O
1518,66.0,the,DT,O
1519,66.0,annual,JJ,O
1520,66.0,report,NN,O
1521,66.0,of,IN,O
1522,66.0,the,DT,O
1523,66.0,APEC,NNP,B-org
1524,66.0,Business,NNP,I-org
1525,66.0,Advisory,NNP,I-org
1526,66.0,Council,NNP,I-org
1527,66.0,",",",",O
1528,66.0,known,VBN,O
1529,66.0,as,IN,O
1530,66.0,ABAC,NNP,B-org
1531,66.0,.,.,O
1532,67.0,Tim,NNP,B-per
1533,67.0,Harcourt,NNP,I-per
1534,67.0,",",",",O
1535,67.0,the,DT,O
1536,67.0,chief,JJ,O
1537,67.0,economist,NN,O
1538,67.0,of,IN,O
1539,67.0,the,DT,O
1540,67.0,Australian,NNP,B-org
1541,67.0,Trade,NNP,I-org
1542,67.0,Commission,NNP,I-org
1543,67.0,",",",",O
1544,67.0,says,VBZ,O
1545,67.0,ABAC,NNP,B-org
1546,67.0,plays,VBZ,O
1547,67.0,an,DT,O
1548,67.0,important,JJ,O
1549,67.0,role,NN,O
1550,67.0,by,IN,O
1551,67.0,informing,VBG,O
1552,67.0,governments,NNS,O
1553,67.0,where,WRB,O
1554,67.0,there,EX,O
1555,67.0,are,VBP,O
1556,67.0,problems,NNS,O
1557,67.0,.,.,O
1558,68.0,"""",``,O
1559,68.0,The,DT,O
1560,68.0,most,RBS,O
1561,68.0,important,JJ,O
1562,68.0,thing,NN,O
1563,68.0,the,DT,O
1564,68.0,business,NN,O
1565,68.0,groups,NNS,O
1566,68.0,can,MD,O
1567,68.0,do,VB,O
1568,68.0,is,VBZ,O
1569,68.0,to,TO,O
1570,68.0,tell,VB,O
1571,68.0,the,DT,O
1572,68.0,governments,NNS,O
1573,68.0,where,WRB,O
1574,68.0,there,EX,O
1575,68.0,are,VBP,O
1576,68.0,logjams,NNS,O
1577,68.0,",",",",O
1578,68.0,where,WRB,O
1579,68.0,there,EX,O
1580,68.0,are,VBP,O
1581,68.0,obstacles,NNS,O
1582,68.0,",",",",O
1583,68.0,where,WRB,O
1584,68.0,things,NNS,O
1585,68.0,can,MD,O
1586,68.0,improve,VB,O
1587,68.0,",",",",O
1588,68.0,"""",``,O
1589,68.0,Harcourt,NNP,B-per
1590,68.0,said,VBD,O
1591,68.0,.,.,O
1592,69.0,"""",``,O
1593,69.0,I,PRP,O
1594,69.0,think,VBP,O
1595,69.0,actually,RB,O
1596,69.0,ABAC,NNP,B-org
1597,69.0,has,VBZ,O
1598,69.0,played,VBN,O
1599,69.0,a,DT,O
1600,69.0,pretty,RB,O
1601,69.0,good,JJ,O
1602,69.0,leadership,NN,O
1603,69.0,on,IN,O
1604,69.0,that,DT,O
1605,69.0,in,IN,O
1606,69.0,talking,VBG,O
1607,69.0,about,IN,O
1608,69.0,trade,NN,O
1609,69.0,facilitation,NN,O
1610,69.0,and,CC,O
1611,69.0,basically,RB,O
1612,69.0,making,VBG,O
1613,69.0,sure,JJ,O
1614,69.0,standards,NNS,O
1615,69.0,are,VBP,O
1616,69.0,consistent,JJ,O
1617,69.0,and,CC,O
1618,69.0,harmonious,JJ,O
1619,69.0,across,IN,O
1620,69.0,the,DT,O
1621,69.0,region,NN,O
1622,69.0,.,.,O
1623,69.0,"""",``,O
1624,70.0,ABAC,NNP,B-org
1625,70.0,comprises,VBZ,O
1626,70.0,up,RP,O
1627,70.0,to,TO,O
1628,70.0,three,CD,O
1629,70.0,members,NNS,O
1630,70.0,of,IN,O
1631,70.0,the,DT,O
1632,70.0,private,JJ,O
1633,70.0,sector,NN,O
1634,70.0,of,IN,O
1635,70.0,each,DT,O
1636,70.0,of,IN,O
1637,70.0,the,DT,O
1638,70.0,21,CD,O
1639,70.0,economies,NNS,O
1640,70.0,that,WDT,O
1641,70.0,make,VBP,O
1642,70.0,up,RP,O
1643,70.0,APEC,NNP,B-org
1644,70.0,.,.,O
1645,71.0,It,PRP,O
1646,71.0,meets,VBZ,O
1647,71.0,three,CD,O
1648,71.0,times,NNS,O
1649,71.0,a,DT,O
1650,71.0,year,NN,O
1651,71.0,.,.,O
1652,72.0,It,PRP,O
1653,72.0,was,VBD,O
1654,72.0,made,VBN,O
1655,72.0,a,DT,O
1656,72.0,permanent,JJ,O
1657,72.0,body,NN,O
1658,72.0,in,IN,O
1659,72.0,1995,CD,B-tim
1660,72.0,to,TO,O
1661,72.0,provide,VB,O
1662,72.0,an,DT,O
1663,72.0,independent,JJ,O
1664,72.0,business,NN,O
1665,72.0,perspective,NN,O
1666,72.0,within,IN,O
1667,72.0,APEC,NNP,B-org
1668,72.0,.,.,O
1669,73.0,Members,NNS,O
1670,73.0,represent,VBP,O
1671,73.0,a,DT,O
1672,73.0,range,NN,O
1673,73.0,of,IN,O
1674,73.0,business,NN,O
1675,73.0,sectors,NNS,O
1676,73.0,",",",",O
1677,73.0,including,VBG,O
1678,73.0,medium,JJ,O
1679,73.0,and,CC,O
1680,73.0,small,JJ,O
1681,73.0,businesses,NNS,O
1682,73.0,.,.,O
1683,74.0,ABAC,NNP,B-org
1684,74.0,says,VBZ,O
1685,74.0,there,EX,O
1686,74.0,is,VBZ,O
1687,74.0,a,DT,O
1688,74.0,need,NN,O
1689,74.0,for,IN,O
1690,74.0,businesses,NNS,O
1691,74.0,to,TO,O
1692,74.0,improve,VB,O
1693,74.0,energy,NN,O
1694,74.0,efficiency,NN,O
1695,74.0,and,CC,O
1696,74.0,to,TO,O
1697,74.0,encourage,VB,O
1698,74.0,conservation,NN,O
1699,74.0,practices,NNS,O
1700,74.0,",",",",O
1701,74.0,and,CC,O
1702,74.0,is,VBZ,O
1703,74.0,expected,VBN,O
1704,74.0,to,TO,O
1705,74.0,include,VB,O
1706,74.0,this,DT,O
1707,74.0,in,IN,O
1708,74.0,its,PRP$,O
1709,74.0,annual,JJ,O
1710,74.0,report,NN,O
1711,74.0,.,.,O
1712,75.0,Harcourt,NNP,B-per
1713,75.0,",",",",O
1714,75.0,of,IN,O
1715,75.0,the,DT,O
1716,75.0,Australian,NNP,B-org
1717,75.0,Trade,NNP,I-org
1718,75.0,Commission,NNP,I-org
1719,75.0,",",",",O
1720,75.0,says,VBZ,O
1721,75.0,the,DT,O
1722,75.0,ABAC,NNP,B-org
1723,75.0,report,NN,O
1724,75.0,will,MD,O
1725,75.0,also,RB,O
1726,75.0,discuss,VB,O
1727,75.0,ways,NNS,O
1728,75.0,to,TO,O
1729,75.0,enhance,VB,O
1730,75.0,regional,JJ,O
1731,75.0,cooperation,NN,O
1732,75.0,.,.,O
1733,76.0,"""",``,O
1734,76.0,I,PRP,O
1735,76.0,reckon,VBP,O
1736,76.0,they,PRP,O
1737,76.0,'ll,MD,O
1738,76.0,talk,VB,O
1739,76.0,a,DT,O
1740,76.0,little,JJ,O
1741,76.0,bit,NN,O
1742,76.0,about,IN,O
1743,76.0,customs,NNS,O
1744,76.0,and,CC,O
1745,76.0,quarantine,NN,O
1746,76.0,",",",",O
1747,76.0,a,DT,O
1748,76.0,little,JJ,O
1749,76.0,bit,NN,O
1750,76.0,about,IN,O
1751,76.0,having,VBG,O
1752,76.0,consistent,JJ,O
1753,76.0,security,NN,O
1754,76.0,arrangements,NNS,O
1755,76.0,around,IN,O
1756,76.0,the,DT,O
1757,76.0,region,NN,O
1758,76.0,",",",",O
1759,76.0,"""",``,O
1760,76.0,Harcourt,NNP,B-per
1761,76.0,said,VBD,O
1762,76.0,.,.,O
1763,77.0,"""",``,O
1764,77.0,And,CC,O
1765,77.0,I,PRP,O
1766,77.0,think,VBP,O
1767,77.0,they,PRP,O
1768,77.0,'ll,MD,O
1769,77.0,want,VB,O
1770,77.0,a,DT,O
1771,77.0,one-stop,JJ,O
1772,77.0,shop,NN,O
1773,77.0,in,IN,O
1774,77.0,terms,NNS,O
1775,77.0,of,IN,O
1776,77.0,combining,VBG,O
1777,77.0,security,NN,O
1778,77.0,",",",",O
1779,77.0,immigration,NN,O
1780,77.0,",",",",O
1781,77.0,customs,NNS,O
1782,77.0,",",",",O
1783,77.0,and,CC,O
1784,77.0,quarantine,VB,O
1785,77.0,together,RB,O
1786,77.0,,",",O
1787,77.0,just,RB,O
1788,77.0,to,TO,O
1789,77.0,make,VB,O
1790,77.0,sure,JJ,O
1791,77.0,it,PRP,O
1792,77.0,'s,VBZ,O
1793,77.0,more,JJR,O
1794,77.0,streamlined,JJ,O
1795,77.0,and,CC,O
1796,77.0,provides,VBZ,O
1797,77.0,more,JJR,O
1798,77.0,certainty,NN,O
1799,77.0,.,.,O
1800,77.0,"""",``,O
1801,78.0,ABAC,NNP,B-org
1802,78.0,is,VBZ,O
1803,78.0,the,DT,O
1804,78.0,only,JJ,O
1805,78.0,non-governmental,JJ,O
1806,78.0,body,NN,O
1807,78.0,that,WDT,O
1808,78.0,has,VBZ,O
1809,78.0,an,DT,O
1810,78.0,official,JJ,O
1811,78.0,role,NN,O
1812,78.0,and,CC,O
1813,78.0,formal,JJ,O
1814,78.0,dialogue,NN,O
1815,78.0,with,IN,O
1816,78.0,the,DT,O
1817,78.0,leaders,NNS,O
1818,78.0,of,IN,O
1819,78.0,the,DT,O
1820,78.0,APEC,NNP,B-org
1821,78.0,economies,NNS,O
1822,78.0,.,.,O
1823,79.0,It,PRP,O
1824,79.0,will,MD,O
1825,79.0,present,VB,O
1826,79.0,its,PRP$,O
1827,79.0,annual,JJ,O
1828,79.0,report,NN,O
1829,79.0,at,IN,O
1830,79.0,the,DT,O
1831,79.0,APEC,NNP,B-org
1832,79.0,leaders,NNS,O
1833,79.0,meeting,NN,O
1834,79.0,on,IN,O
1835,79.0,Saturday,NNP,B-tim
1836,79.0,.,.,O
1837,80.0,Sudan,NNP,B-gpe
1838,80.0,'s,POS,O
1839,80.0,government,NN,O
1840,80.0,says,VBZ,O
1841,80.0,it,PRP,O
1842,80.0,will,MD,O
1843,80.0,order,VB,O
1844,80.0,troops,NNS,O
1845,80.0,to,TO,O
1846,80.0,end,VB,O
1847,80.0,attacks,NNS,O
1848,80.0,immediately,RB,O
1849,80.0,in,IN,O
1850,80.0,Darfur,NNP,B-geo
1851,80.0,",",",",O
1852,80.0,and,CC,O
1853,80.0,is,VBZ,O
1854,80.0,asking,VBG,O
